,Domain,Supergroup,Phylum,Worden_Taxonomy,Salmaso_Phyto,Salmaso_Taxonomy,Class,Order,Family,Genus,Species,ASV,Root,,Large_Scale,Worden_Phyto,Worden_Taxonomy2,All_Taxonomy,Diatoms_Curated,Diatoms_Curated_Top_10,Root_confidence,Domain_confidence,Supergroup_confidence,Phylum_confidence,Class_confidence,Order_confidence,Family_confidence,Genus_confidence,Species_confidence
fb50b6251be2986cfff7fa070a9c09e5,Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Phytoplankton,Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-40,Dino-Group-II-Clade-40_X,Dino-Group-II-Clade-40_X_sp.,fb50b6251be2986cfff7fa070a9c09e5,Root,,Dinoflagellata,Mixed,Syndiniales,Syndiniales,,,100,100,100,100,89.1,89.1,89.1,89.1,89.1
fc42eab9a438d3931bda15bedeaab5fe,Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Phytoplankton,Dinoflagellata,Syndiniales,Dino-Group-I,Dino-Group-I-Clade-4,Dino-Group-I-Clade-4_X,Dino-Group-I-Clade-4_X_sp.,fc42eab9a438d3931bda15bedeaab5fe,Root,,Dinoflagellata,Mixed,Syndiniales,Syndiniales,,,91.9,91.9,90.3,90.3,90.3,90.3,90.3,90.3,90.3
febadae2c67189d7675b3ea901e5aba9,Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Phytoplankton,Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-10-and-11,Dino-Group-II-Clade-10-and-11_X,Dino-Group-II-Clade-10-and-11_X_sp.,febadae2c67189d7675b3ea901e5aba9,Root,,Dinoflagellata,Mixed,Syndiniales,Syndiniales,,,90.1,90.1,86.7,86.7,82.1,82.1,78.1,78.1,78.1
fff345bd9c0c855f3d987d90f3d5a645,Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Phytoplankton,Dinoflagellata,Syndiniales,Dino-Group-II,unclassified_Dino-Group-II,,,fff345bd9c0c855f3d987d90f3d5a645,Root,,Dinoflagellata,Mixed,Syndiniales,Syndiniales,,,76.1,76.1,74.5,74.5,71.3,67.5,67.5,,
05b3f9a64f40e2b1712501943865afad,Eukaryota,Alveolata,Dinoflagellata,Other_Dinoflagellata,Phytoplankton,Dinoflagellata,unclassified_Dinoflagellata,,,,,05b3f9a64f40e2b1712501943865afad,Root,,Dinoflagellata,Mixed,Other_Dinoflagellata,Other_Dinoflagellata,,,79.4,79.4,64.9,63.6,63.6,,,,
13b43eed93919d7eaa89b009e2c5056c,Eukaryota,Alveolata,Dinoflagellata,Other_Dinoflagellata,Phytoplankton,Dinoflagellata,unclassified_Dinoflagellata,,,,,13b43eed93919d7eaa89b009e2c5056c,Root,,Dinoflagellata,Mixed,Other_Dinoflagellata,Other_Dinoflagellata,,,73.2,73.2,70.5,67.6,67.6,,,,
16a793e1f561ca719611878a4f9f3542,Eukaryota,Alveolata,Dinoflagellata,Other_Dinoflagellata,Phytoplankton,Dinoflagellata,unclassified_Dinoflagellata,,,,,16a793e1f561ca719611878a4f9f3542,Root,,Dinoflagellata,Mixed,Other_Dinoflagellata,Other_Dinoflagellata,,,72.9,72.9,68.4,66.8,66.8,,,,
1eb9195ce66c294cdbf8abd4c84a5dcd,Eukaryota,Alveolata,Dinoflagellata,Other_Dinoflagellata,Phytoplankton,Dinoflagellata,unclassified_Dinoflagellata,,,,,1eb9195ce66c294cdbf8abd4c84a5dcd,Root,,Dinoflagellata,Mixed,Other_Dinoflagellata,Other_Dinoflagellata,,,69.9,69.9,61.8,60.6,60.6,,,,
24aba89b310d352a8ac5d8f5aed113f4,Eukaryota,Alveolata,Dinoflagellata,Other_Dinoflagellata,Phytoplankton,Dinoflagellata,unclassified_Dinoflagellata,,,,,24aba89b310d352a8ac5d8f5aed113f4,Root,,Dinoflagellata,Mixed,Other_Dinoflagellata,Other_Dinoflagellata,,,78.9,78.9,76.8,73.6,73.6,,,,
25cba2746a489e8083d5fd4ba4c44527,Eukaryota,Alveolata,Dinoflagellata,Other_Dinoflagellata,Phytoplankton,Dinoflagellata,unclassified_Dinoflagellata,,,,,25cba2746a489e8083d5fd4ba4c44527,Root,,Dinoflagellata,Mixed,Other_Dinoflagellata,Other_Dinoflagellata,,,70.7,70.7,67.8,66.2,66.2,,,,
2f14b7436ac9947bbbcc3017723e70d0,Eukaryota,Alveolata,Dinoflagellata,Other_Dinoflagellata,Phytoplankton,Dinoflagellata,unclassified_Dinoflagellata,,,,,2f14b7436ac9947bbbcc3017723e70d0,Root,,Dinoflagellata,Mixed,Other_Dinoflagellata,Other_Dinoflagellata,,,72.2,72.2,68.2,66.1,66.1,,,,
306829b0c5fb7d649556d9297a542154,Eukaryota,Alveolata,Dinoflagellata,Other_Dinoflagellata,Phytoplankton,Dinoflagellata,unclassified_Dinoflagellata,,,,,306829b0c5fb7d649556d9297a542154,Root,,Dinoflagellata,Mixed,Other_Dinoflagellata,Other_Dinoflagellata,,,72.3,72.3,70.3,70.3,70.3,,,,
370b312f2c827e3e065a01d999fc489a,Eukaryota,Alveolata,Dinoflagellata,Other_Dinoflagellata,Phytoplankton,Dinoflagellata,unclassified_Dinoflagellata,,,,,370b312f2c827e3e065a01d999fc489a,Root,,Dinoflagellata,Mixed,Other_Dinoflagellata,Other_Dinoflagellata,,,73.1,71.2,66.7,65,65,,,,
38eaea27818d6f87cca663e2ff08bfcc,Eukaryota,Alveolata,Dinoflagellata,Other_Dinoflagellata,Phytoplankton,Dinoflagellata,unclassified_Dinoflagellata,,,,,38eaea27818d6f87cca663e2ff08bfcc,Root,,Dinoflagellata,Mixed,Other_Dinoflagellata,Other_Dinoflagellata,,,66.5,66.5,61.8,61.8,61.8,,,,
3a7169d06b51ea90fab1cedb25b00258,Eukaryota,Alveolata,Dinoflagellata,Other_Dinoflagellata,Phytoplankton,Dinoflagellata,unclassified_Dinoflagellata,,,,,3a7169d06b51ea90fab1cedb25b00258,Root,,Dinoflagellata,Mixed,Other_Dinoflagellata,Other_Dinoflagellata,,,71,71,66.3,64.7,64.7,,,,
3f5e9063fbaaf35c6ec65c6911c92ef3,Eukaryota,Alveolata,Dinoflagellata,Other_Dinoflagellata,Phytoplankton,Dinoflagellata,unclassified_Dinoflagellata,,,,,3f5e9063fbaaf35c6ec65c6911c92ef3,Root,,Dinoflagellata,Mixed,Other_Dinoflagellata,Other_Dinoflagellata,,,90.7,90.7,66.1,66.1,66.1,,,,
44340459258bbff3b5cacf7af80d7546,Eukaryota,Alveolata,Dinoflagellata,Other_Dinoflagellata,Phytoplankton,Dinoflagellata,unclassified_Dinoflagellata,,,,,44340459258bbff3b5cacf7af80d7546,Root,,Dinoflagellata,Mixed,Other_Dinoflagellata,Other_Dinoflagellata,,,72.8,72.8,65.2,65.2,65.2,,,,
45c7b719be8ea0cbc41bfc0506d0d45b,Eukaryota,Alveolata,Dinoflagellata,Other_Dinoflagellata,Phytoplankton,Dinoflagellata,unclassified_Dinoflagellata,,,,,45c7b719be8ea0cbc41bfc0506d0d45b,Root,,Dinoflagellata,Mixed,Other_Dinoflagellata,Other_Dinoflagellata,,,79.5,79.5,70,70,70,,,,
4cf10d7add3096fafc2524831c14804a,Eukaryota,Alveolata,Dinoflagellata,Other_Dinoflagellata,Phytoplankton,Dinoflagellata,unclassified_Dinoflagellata,,,,,4cf10d7add3096fafc2524831c14804a,Root,,Dinoflagellata,Mixed,Other_Dinoflagellata,Other_Dinoflagellata,,,71.5,71.5,67.4,61.1,61.1,,,,
4fb353035915b7cad38bba752a908dbd,Eukaryota,Alveolata,Dinoflagellata,Other_Dinoflagellata,Phytoplankton,Dinoflagellata,unclassified_Dinoflagellata,,,,,4fb353035915b7cad38bba752a908dbd,Root,,Dinoflagellata,Mixed,Other_Dinoflagellata,Other_Dinoflagellata,,,68.7,68.7,68.7,68.7,68.7,,,,
533b972d647ab1b144a149852e1ce1da,Eukaryota,Alveolata,Dinoflagellata,Other_Dinoflagellata,Phytoplankton,Dinoflagellata,unclassified_Dinoflagellata,,,,,533b972d647ab1b144a149852e1ce1da,Root,,Dinoflagellata,Mixed,Other_Dinoflagellata,Other_Dinoflagellata,,,73.2,73.2,70.5,69,69,,,,
5a96ec85edbe588ec63d5458ba347c98,Eukaryota,Alveolata,Dinoflagellata,Other_Dinoflagellata,Phytoplankton,Dinoflagellata,unclassified_Dinoflagellata,,,,,5a96ec85edbe588ec63d5458ba347c98,Root,,Dinoflagellata,Mixed,Other_Dinoflagellata,Other_Dinoflagellata,,,68.7,68.7,64.5,64.5,64.5,,,,
5ca7ad39db7377974298575c484fec3b,Eukaryota,Alveolata,Dinoflagellata,Other_Dinoflagellata,Phytoplankton,Dinoflagellata,unclassified_Dinoflagellata,,,,,5ca7ad39db7377974298575c484fec3b,Root,,Dinoflagellata,Mixed,Other_Dinoflagellata,Other_Dinoflagellata,,,77.1,77.1,75.2,71.9,71.9,,,,
6b33f67c9d0fc5ef18d059445d7dc877,Eukaryota,Alveolata,Dinoflagellata,Other_Dinoflagellata,Phytoplankton,Dinoflagellata,unclassified_Dinoflagellata,,,,,6b33f67c9d0fc5ef18d059445d7dc877,Root,,Dinoflagellata,Mixed,Other_Dinoflagellata,Other_Dinoflagellata,,,78.9,78.9,77.5,74,74,,,,
7c18021715394d0266fa1aea43b574f9,Eukaryota,Alveolata,Dinoflagellata,Other_Dinoflagellata,Phytoplankton,Dinoflagellata,unclassified_Dinoflagellata,,,,,7c18021715394d0266fa1aea43b574f9,Root,,Dinoflagellata,Mixed,Other_Dinoflagellata,Other_Dinoflagellata,,,71.7,71.7,71.7,68.7,68.7,,,,
819bec16999022ba5c2d695198d62ee4,Eukaryota,Alveolata,Dinoflagellata,Other_Dinoflagellata,Phytoplankton,Dinoflagellata,unclassified_Dinoflagellata,,,,,819bec16999022ba5c2d695198d62ee4,Root,,Dinoflagellata,Mixed,Other_Dinoflagellata,Other_Dinoflagellata,,,79.2,79.2,77.9,69.8,69.8,,,,
82459349da1284b2d4b6f7c3542dd97c,Eukaryota,Alveolata,Dinoflagellata,Other_Dinoflagellata,Phytoplankton,Dinoflagellata,unclassified_Dinoflagellata,,,,,82459349da1284b2d4b6f7c3542dd97c,Root,,Dinoflagellata,Mixed,Other_Dinoflagellata,Other_Dinoflagellata,,,75.6,75.6,75.6,72.6,72.6,,,,
85941f9d6613ea577aa19e03280dc4f2,Eukaryota,Alveolata,Dinoflagellata,Other_Dinoflagellata,Phytoplankton,Dinoflagellata,unclassified_Dinoflagellata,,,,,85941f9d6613ea577aa19e03280dc4f2,Root,,Dinoflagellata,Mixed,Other_Dinoflagellata,Other_Dinoflagellata,,,71.2,71.2,67.5,62.6,62.6,,,,
8658b985b0c2b265fcebda8a479a6bdd,Eukaryota,Alveolata,Dinoflagellata,Other_Dinoflagellata,Phytoplankton,Dinoflagellata,unclassified_Dinoflagellata,,,,,8658b985b0c2b265fcebda8a479a6bdd,Root,,Dinoflagellata,Mixed,Other_Dinoflagellata,Other_Dinoflagellata,,,69.9,69.9,66.9,60,60,,,,
8783901492cc4b379b1e4c61de266bac,Eukaryota,Alveolata,Dinoflagellata,Other_Dinoflagellata,Phytoplankton,Dinoflagellata,unclassified_Dinoflagellata,,,,,8783901492cc4b379b1e4c61de266bac,Root,,Dinoflagellata,Mixed,Other_Dinoflagellata,Other_Dinoflagellata,,,82.4,82.4,81,81,81,,,,
8cedf1186866c0c2cf7987d2edbd9931,Eukaryota,Alveolata,Dinoflagellata,Other_Dinoflagellata,Phytoplankton,Dinoflagellata,unclassified_Dinoflagellata,,,,,8cedf1186866c0c2cf7987d2edbd9931,Root,,Dinoflagellata,Mixed,Other_Dinoflagellata,Other_Dinoflagellata,,,68.9,68.9,66.5,63.9,63.9,,,,
8d1d3a69342983978f4e82cfc14a173d,Eukaryota,Alveolata,Dinoflagellata,Other_Dinoflagellata,Phytoplankton,Dinoflagellata,unclassified_Dinoflagellata,,,,,8d1d3a69342983978f4e82cfc14a173d,Root,,Dinoflagellata,Mixed,Other_Dinoflagellata,Other_Dinoflagellata,,,72.3,72.3,69.4,67.9,67.9,,,,
9b30841cf718a00b08c0e313bafa10fe,Eukaryota,Alveolata,Dinoflagellata,Other_Dinoflagellata,Phytoplankton,Dinoflagellata,unclassified_Dinoflagellata,,,,,9b30841cf718a00b08c0e313bafa10fe,Root,,Dinoflagellata,Mixed,Other_Dinoflagellata,Other_Dinoflagellata,,,75.3,75.3,72.3,72.3,72.3,,,,
a02ee304be8040b2364216a836cd14cb,Eukaryota,Alveolata,Dinoflagellata,Other_Dinoflagellata,Phytoplankton,Dinoflagellata,unclassified_Dinoflagellata,,,,,a02ee304be8040b2364216a836cd14cb,Root,,Dinoflagellata,Mixed,Other_Dinoflagellata,Other_Dinoflagellata,,,69.3,69.3,68,63.6,63.6,,,,
b2ff408227bc324e8d58922442986687,Eukaryota,Alveolata,Dinoflagellata,Other_Dinoflagellata,Phytoplankton,Dinoflagellata,unclassified_Dinoflagellata,,,,,b2ff408227bc324e8d58922442986687,Root,,Dinoflagellata,Mixed,Other_Dinoflagellata,Other_Dinoflagellata,,,75.5,75.5,74,70.8,70.8,,,,
b88d1d0e8a4c68a687cb53dff5b29b9f,Eukaryota,Alveolata,Dinoflagellata,Other_Dinoflagellata,Phytoplankton,Dinoflagellata,unclassified_Dinoflagellata,,,,,b88d1d0e8a4c68a687cb53dff5b29b9f,Root,,Dinoflagellata,Mixed,Other_Dinoflagellata,Other_Dinoflagellata,,,66.3,66.3,61.5,61.5,61.5,,,,
b8951f5310b009e4a9fdb49519f92559,Eukaryota,Alveolata,Dinoflagellata,Other_Dinoflagellata,Phytoplankton,Dinoflagellata,unclassified_Dinoflagellata,,,,,b8951f5310b009e4a9fdb49519f92559,Root,,Dinoflagellata,Mixed,Other_Dinoflagellata,Other_Dinoflagellata,,,75.8,75.8,72.9,71.7,71.7,,,,
c4c8b0a2d86a56b1d808fb0417987446,Eukaryota,Alveolata,Dinoflagellata,Other_Dinoflagellata,Phytoplankton,Dinoflagellata,unclassified_Dinoflagellata,,,,,c4c8b0a2d86a56b1d808fb0417987446,Root,,Dinoflagellata,Mixed,Other_Dinoflagellata,Other_Dinoflagellata,,,79.7,79.7,70.6,66.9,66.9,,,,
cc35a7ca5e16d5d964ecc0a578e47deb,Eukaryota,Alveolata,Dinoflagellata,Other_Dinoflagellata,Phytoplankton,Dinoflagellata,unclassified_Dinoflagellata,,,,,cc35a7ca5e16d5d964ecc0a578e47deb,Root,,Dinoflagellata,Mixed,Other_Dinoflagellata,Other_Dinoflagellata,,,67.4,67.4,62.5,62.5,62.5,,,,
d50fd08b2887857bbb192384858663dd,Eukaryota,Alveolata,Dinoflagellata,Other_Dinoflagellata,Phytoplankton,Dinoflagellata,unclassified_Dinoflagellata,,,,,d50fd08b2887857bbb192384858663dd,Root,,Dinoflagellata,Mixed,Other_Dinoflagellata,Other_Dinoflagellata,,,70.3,70.3,63.5,61.6,61.6,,,,
d96dfda90041dbbfc63512b690f5ff15,Eukaryota,Alveolata,Dinoflagellata,Other_Dinoflagellata,Phytoplankton,Dinoflagellata,unclassified_Dinoflagellata,,,,,d96dfda90041dbbfc63512b690f5ff15,Root,,Dinoflagellata,Mixed,Other_Dinoflagellata,Other_Dinoflagellata,,,71.3,71.3,67.1,60.6,60.6,,,,
da8ec02f11d2ee4831af7bd695f2d5e5,Eukaryota,Alveolata,Dinoflagellata,Other_Dinoflagellata,Phytoplankton,Dinoflagellata,unclassified_Dinoflagellata,,,,,da8ec02f11d2ee4831af7bd695f2d5e5,Root,,Dinoflagellata,Mixed,Other_Dinoflagellata,Other_Dinoflagellata,,,79.3,78,74.9,72.1,72.1,,,,
e6d8d164748169b9c6104607d567c47c,Eukaryota,Alveolata,Dinoflagellata,Other_Dinoflagellata,Phytoplankton,Dinoflagellata,unclassified_Dinoflagellata,,,,,e6d8d164748169b9c6104607d567c47c,Root,,Dinoflagellata,Mixed,Other_Dinoflagellata,Other_Dinoflagellata,,,67.4,67.4,64.9,64.9,64.9,,,,
e90867f62bfd9c7d5ca67e4806dcf248,Eukaryota,Alveolata,Dinoflagellata,Other_Dinoflagellata,Phytoplankton,Dinoflagellata,unclassified_Dinoflagellata,,,,,e90867f62bfd9c7d5ca67e4806dcf248,Root,,Dinoflagellata,Mixed,Other_Dinoflagellata,Other_Dinoflagellata,,,68.5,68.5,67.5,67.5,67.5,,,,
ec32ad4533e388c8b22dbb1e5ec56ca0,Eukaryota,Alveolata,Dinoflagellata,Other_Dinoflagellata,Phytoplankton,Dinoflagellata,unclassified_Dinoflagellata,,,,,ec32ad4533e388c8b22dbb1e5ec56ca0,Root,,Dinoflagellata,Mixed,Other_Dinoflagellata,Other_Dinoflagellata,,,77,77,75.1,67.3,67.3,,,,
f1f673a084d06fa3c1426154cd545a66,Eukaryota,Alveolata,Dinoflagellata,Other_Dinoflagellata,Phytoplankton,Dinoflagellata,unclassified_Dinoflagellata,,,,,f1f673a084d06fa3c1426154cd545a66,Root,,Dinoflagellata,Mixed,Other_Dinoflagellata,Other_Dinoflagellata,,,72.3,72.3,71.1,68.5,68.5,,,,
f27a3afc22c13a053e54e5b1efb4b1fe,Eukaryota,Alveolata,Dinoflagellata,Other_Dinoflagellata,Phytoplankton,Dinoflagellata,unclassified_Dinoflagellata,,,,,f27a3afc22c13a053e54e5b1efb4b1fe,Root,,Dinoflagellata,Mixed,Other_Dinoflagellata,Other_Dinoflagellata,,,71.3,71.3,66.8,63.9,63.9,,,,
f9e41308659637bcf436a75058ffa9a9,Eukaryota,Alveolata,Dinoflagellata,Other_Dinoflagellata,Phytoplankton,Dinoflagellata,unclassified_Dinoflagellata,,,,,f9e41308659637bcf436a75058ffa9a9,Root,,Dinoflagellata,Mixed,Other_Dinoflagellata,Other_Dinoflagellata,,,67.5,67.5,63.6,60.7,60.7,,,,
03d91c4f64e8785917a5a23dc8d872c8,Eukaryota,Alveolata,Perkinsea,,,,Perkinsida,Perkinsida_X,Perkinsida_XX,Perkinsida_XXX,Perkinsida_XXX_sp.,03d91c4f64e8785917a5a23dc8d872c8,Root,,Perkinsea,,,Alveolata,,,65.7,65.7,63,60.5,60.5,60.5,60.5,60.5,60.5
4b3ef152c41350241b473ca0f2188c29,Eukaryota,Alveolata,Perkinsea,,,,Perkinsida,Perkinsida_X,Perkinsida_XX,Perkinsida_XXX,Perkinsida_XXX_sp.,4b3ef152c41350241b473ca0f2188c29,Root,,Perkinsea,,,Alveolata,,,77.1,77.1,77.1,75.7,75.7,75.7,75.7,75.7,75.7
031d196b6a2b47f53990a94b1aaa1c70,Eukaryota,Alveolata,unclassified_Alveolata,,,,,,,,,031d196b6a2b47f53990a94b1aaa1c70,Root,,unclassified_Alveolata,,,Alveolata,,,70.6,70.6,61.7,61.7,,,,,
03c95e62998d18a0b179776925c0106d,Eukaryota,Alveolata,unclassified_Alveolata,,,,,,,,,03c95e62998d18a0b179776925c0106d,Root,,unclassified_Alveolata,,,Alveolata,,,68,68,61.4,61.4,,,,,
098ea99b57d6246d29567c4fcfcb172a,Eukaryota,Alveolata,unclassified_Alveolata,,,,,,,,,098ea99b57d6246d29567c4fcfcb172a,Root,,unclassified_Alveolata,,,Alveolata,,,70.5,70.5,60.7,60.7,,,,,
0c67445f4dec6506ec721c4ec1d955ad,Eukaryota,Alveolata,unclassified_Alveolata,,,,,,,,,0c67445f4dec6506ec721c4ec1d955ad,Root,,unclassified_Alveolata,,,Alveolata,,,69.7,69.7,63.2,63.2,,,,,
146f8a5bc9d2415e4977b562df5a5352,Eukaryota,Alveolata,unclassified_Alveolata,,,,,,,,,146f8a5bc9d2415e4977b562df5a5352,Root,,unclassified_Alveolata,,,Alveolata,,,67.8,67.8,60.4,60.4,,,,,
14df9d1efb00edb11ea1a43a2ecec830,Eukaryota,Alveolata,unclassified_Alveolata,,,,,,,,,14df9d1efb00edb11ea1a43a2ecec830,Root,,unclassified_Alveolata,,,Alveolata,,,69.1,69.1,61.2,61.2,,,,,
18f3afc677b45602af580d055b6bfee9,Eukaryota,Alveolata,unclassified_Alveolata,,,,,,,,,18f3afc677b45602af580d055b6bfee9,Root,,unclassified_Alveolata,,,Alveolata,,,69.1,69.1,64.8,64.8,,,,,
1958b1450f308616427eb5270eb060fd,Eukaryota,Alveolata,unclassified_Alveolata,,,,,,,,,1958b1450f308616427eb5270eb060fd,Root,,unclassified_Alveolata,,,Alveolata,,,68.3,68.3,61.1,61.1,,,,,
1fdf840a1b3e9110ae836621475e6f66,Eukaryota,Alveolata,unclassified_Alveolata,,,,,,,,,1fdf840a1b3e9110ae836621475e6f66,Root,,unclassified_Alveolata,,,Alveolata,,,68.3,68.3,61.9,61.9,,,,,
21c0de861cc360d17b2d9735adb71495,Eukaryota,Alveolata,unclassified_Alveolata,,,,,,,,,21c0de861cc360d17b2d9735adb71495,Root,,unclassified_Alveolata,,,Alveolata,,,67.8,67.8,60.6,60.6,,,,,
26543d96cdfd7ce88f793d655e917507,Eukaryota,Alveolata,unclassified_Alveolata,,,,,,,,,26543d96cdfd7ce88f793d655e917507,Root,,unclassified_Alveolata,,,Alveolata,,,74.7,74.7,74.7,74.7,,,,,
29e0ec0e450c4779a50e017d2be5aa6b,Eukaryota,Alveolata,unclassified_Alveolata,,,,,,,,,29e0ec0e450c4779a50e017d2be5aa6b,Root,,unclassified_Alveolata,,,Alveolata,,,68.8,68.8,63,63,,,,,
335ccc436c80ecabd0a8d709d3f6a261,Eukaryota,Alveolata,unclassified_Alveolata,,,,,,,,,335ccc436c80ecabd0a8d709d3f6a261,Root,,unclassified_Alveolata,,,Alveolata,,,69.5,69.5,63.9,63.9,,,,,
4031cece1abcc21cf5dffd2dee33093a,Eukaryota,Alveolata,unclassified_Alveolata,,,,,,,,,4031cece1abcc21cf5dffd2dee33093a,Root,,unclassified_Alveolata,,,Alveolata,,,67.4,67.4,61.9,61.9,,,,,
42fd26683ca81cd423c3ca2d96edaad6,Eukaryota,Alveolata,unclassified_Alveolata,,,,,,,,,42fd26683ca81cd423c3ca2d96edaad6,Root,,unclassified_Alveolata,,,Alveolata,,,67.6,67.6,63.7,63.7,,,,,
4344709eed9b6b5aecc131463aa5165f,Eukaryota,Alveolata,unclassified_Alveolata,,,,,,,,,4344709eed9b6b5aecc131463aa5165f,Root,,unclassified_Alveolata,,,Alveolata,,,61.2,61.2,61.2,61.2,,,,,
43fb4cbb12c5d2905d0bdff3ee015c92,Eukaryota,Alveolata,unclassified_Alveolata,,,,,,,,,43fb4cbb12c5d2905d0bdff3ee015c92,Root,,unclassified_Alveolata,,,Alveolata,,,63.2,63.2,60.7,60.7,,,,,
4876b2cdfd182e30d554b8bfce200a85,Eukaryota,Alveolata,unclassified_Alveolata,,,,,,,,,4876b2cdfd182e30d554b8bfce200a85,Root,,unclassified_Alveolata,,,Alveolata,,,69.1,69.1,66.9,66.9,,,,,
48a0a07f3f17cb17bb4e89d051d075a2,Eukaryota,Alveolata,unclassified_Alveolata,,,,,,,,,48a0a07f3f17cb17bb4e89d051d075a2,Root,,unclassified_Alveolata,,,Alveolata,,,70.1,70.1,65.7,65.7,,,,,
53f2d9db93b0fc1724ac5ee982f8fd86,Eukaryota,Alveolata,unclassified_Alveolata,,,,,,,,,53f2d9db93b0fc1724ac5ee982f8fd86,Root,,unclassified_Alveolata,,,Alveolata,,,74.3,74.3,61.4,61.4,,,,,
57a97d9eddc41f541e17946ef482e4f6,Eukaryota,Alveolata,unclassified_Alveolata,,,,,,,,,57a97d9eddc41f541e17946ef482e4f6,Root,,unclassified_Alveolata,,,Alveolata,,,69.1,69.1,60.4,60.4,,,,,
58c419484d2dddd1c10a88140f30ac57,Eukaryota,Alveolata,unclassified_Alveolata,,,,,,,,,58c419484d2dddd1c10a88140f30ac57,Root,,unclassified_Alveolata,,,Alveolata,,,68.8,68.8,64.1,64.1,,,,,
5cff6ffbc41fdb7cc6571b4f97e40b60,Eukaryota,Alveolata,unclassified_Alveolata,,,,,,,,,5cff6ffbc41fdb7cc6571b4f97e40b60,Root,,unclassified_Alveolata,,,Alveolata,,,74.4,74.4,73,73,,,,,
5ff5ff01a62063aed0c101b2508995de,Eukaryota,Alveolata,unclassified_Alveolata,,,,,,,,,5ff5ff01a62063aed0c101b2508995de,Root,,unclassified_Alveolata,,,Alveolata,,,68.2,68.2,61,61,,,,,
61dac1c8689b790dc78f34a89c757db7,Eukaryota,Alveolata,unclassified_Alveolata,,,,,,,,,61dac1c8689b790dc78f34a89c757db7,Root,,unclassified_Alveolata,,,Alveolata,,,67.1,67.1,64.9,64.9,,,,,
6298e6958e5c061a33cb3cd4d0b14802,Eukaryota,Alveolata,unclassified_Alveolata,,,,,,,,,6298e6958e5c061a33cb3cd4d0b14802,Root,,unclassified_Alveolata,,,Alveolata,,,69.7,69.7,64,64,,,,,
662c811397f8a16cbfac5fe668604a9e,Eukaryota,Alveolata,unclassified_Alveolata,,,,,,,,,662c811397f8a16cbfac5fe668604a9e,Root,,unclassified_Alveolata,,,Alveolata,,,73.9,73.9,72.5,72.5,,,,,
6758979f676bf7178d45c2e4f9952c4c,Eukaryota,Alveolata,unclassified_Alveolata,,,,,,,,,6758979f676bf7178d45c2e4f9952c4c,Root,,unclassified_Alveolata,,,Alveolata,,,71.3,71.3,66.6,66.6,,,,,
67896e57914ffd582bd6d7991043cac1,Eukaryota,Alveolata,unclassified_Alveolata,,,,,,,,,67896e57914ffd582bd6d7991043cac1,Root,,unclassified_Alveolata,,,Alveolata,,,63.2,63.2,60.9,60.9,,,,,
6811736d5bf04ca954e821f992bbee7f,Eukaryota,Alveolata,unclassified_Alveolata,,,,,,,,,6811736d5bf04ca954e821f992bbee7f,Root,,unclassified_Alveolata,,,Alveolata,,,63,63,60.2,60.2,,,,,
69414fe2fe2b04828efc30b3b2d0ba7e,Eukaryota,Alveolata,unclassified_Alveolata,,,,,,,,,69414fe2fe2b04828efc30b3b2d0ba7e,Root,,unclassified_Alveolata,,,Alveolata,,,64.4,64.4,60.4,60.4,,,,,
6beced1c2669781074d21b8cb9697015,Eukaryota,Alveolata,unclassified_Alveolata,,,,,,,,,6beced1c2669781074d21b8cb9697015,Root,,unclassified_Alveolata,,,Alveolata,,,63.7,62.7,60.6,60.6,,,,,
6cf351efd4467ae828db0a05dab41b9e,Eukaryota,Alveolata,unclassified_Alveolata,,,,,,,,,6cf351efd4467ae828db0a05dab41b9e,Root,,unclassified_Alveolata,,,Alveolata,,,68.3,68.3,61.3,61.3,,,,,
6ef631a25217b5eb0c94d158768f1ce7,Eukaryota,Alveolata,unclassified_Alveolata,,,,,,,,,6ef631a25217b5eb0c94d158768f1ce7,Root,,unclassified_Alveolata,,,Alveolata,,,70.3,70.3,69.2,69.2,,,,,
7712e1321160d29e3c867f606745f5e4,Eukaryota,Alveolata,unclassified_Alveolata,,,,,,,,,7712e1321160d29e3c867f606745f5e4,Root,,unclassified_Alveolata,,,Alveolata,,,68,68,62.3,62.3,,,,,
775fb99191e70f4376165afd0c4e0e77,Eukaryota,Alveolata,unclassified_Alveolata,,,,,,,,,775fb99191e70f4376165afd0c4e0e77,Root,,unclassified_Alveolata,,,Alveolata,,,69,69,63.4,63.4,,,,,
7c0c5bc464638173277b8d7bf0d4a94e,Eukaryota,Alveolata,unclassified_Alveolata,,,,,,,,,7c0c5bc464638173277b8d7bf0d4a94e,Root,,unclassified_Alveolata,,,Alveolata,,,73.9,73.9,73.9,73.9,,,,,
83731eb2bd16a14f38dba6bd5ee42cbc,Eukaryota,Alveolata,unclassified_Alveolata,,,,,,,,,83731eb2bd16a14f38dba6bd5ee42cbc,Root,,unclassified_Alveolata,,,Alveolata,,,75.4,75.4,65.5,65.5,,,,,
